,ROUTES,Longitude,Latitude,OBJECTID,Text
8460,"C8V1,C8V2,K6",-76.989646,39.037032,8690,"Routes: C8V1,C8V2,K6"
8461,,-76.989243,39.037363,8691,
8462,"Z2V4,Z2VS",-77.001788,39.105995,8692,"Routes: Z2V4,Z2VS"
8463,"Z2V5,Z2VS",-77.002124,39.105082,8693,"Routes: Z2V5,Z2VS"
8464,"Z2V4,Z2V5,Z2VS",-77.001364,39.080824,8694,"Routes: Z2V4,Z2V5,Z2VS"
8465,"Z2V4,Z2V5,Z2VS",-77.001046,39.080317,8695,"Routes: Z2V4,Z2V5,Z2VS"
8466,"Z2V4,Z2VS",-77.012305,39.148939,8696,"Routes: Z2V4,Z2VS"
8467,"Z2V4,Z2V5,Z2VS",-77.000312,39.082894,8697,"Routes: Z2V4,Z2V5,Z2VS"
8468,"Z2V4,Z2V5,Z2VS",-77.000736,39.082875,8698,"Routes: Z2V4,Z2V5,Z2VS"
8469,"C8V2,K6",-76.979232,39.024468,8699,"Routes: C8V2,K6"
8470,"C8V1,C8V2,K6",-76.979754,39.024547999999996,8700,"Routes: C8V1,C8V2,K6"
8471,"Z2V5,Z2VS",-77.002299,39.096887,8701,"Routes: Z2V5,Z2VS"
8472,"Z2V4,Z2VS",-77.00279599999999,39.09718,8702,"Routes: Z2V4,Z2VS"
8473,"K6,K6V2",-76.99852800000001,38.971313,8703,"Routes: K6,K6V2"
8474,"C8V1,C8V2,K6",-76.97746,39.021856,8704,"Routes: C8V1,C8V2,K6"
8475,"C8V2,K6",-76.977166,39.022144,8705,"Routes: C8V2,K6"
8476,"C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS",-76.993066,39.047909000000004,8706,"Routes: C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS"
8477,"Z2V4,Z2V5,Z2VS",-77.001689,39.076017,8707,"Routes: Z2V4,Z2V5,Z2VS"
8478,"C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS",-77.002394,39.074934999999996,8708,"Routes: C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS"
8479,K6,-76.998615,38.970669,8709,Routes: K6
8480,K6,-76.983001,38.999428,8710,Routes: K6
8481,K6,-76.983306,38.999522,8711,Routes: K6
8482,"C8V1,C8V2,K6",-76.984762,39.03184,8712,"Routes: C8V1,C8V2,K6"
8483,"C8V2,K6",-76.98640999999999,39.034017,8713,"Routes: C8V2,K6"
8484,"C8V1,C8V2,K6",-76.98648,39.033574,8714,"Routes: C8V1,C8V2,K6"
8485,"C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS",-77.003147,39.068995,8715,"Routes: C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS"
8486,"C8V2,Z2V4,Z2V5,Z2VS",-77.002619,39.068715000000005,8716,"Routes: C8V2,Z2V4,Z2V5,Z2VS"
8487,"K6,K6V2",-77.000552,38.968594,8717,"Routes: K6,K6V2"
8488,K6,-77.000231,38.968471,8718,Routes: K6
8489,"Z2V5,Z2VS",-77.000744,39.143171,8719,"Routes: Z2V5,Z2VS"
8490,K6,-76.990188,38.9795,8720,Routes: K6
8491,"Z2V5,Z2VS",-76.994573,39.112291,8721,"Routes: Z2V5,Z2VS"
8492,"Z2V5,Z2VS",-77.003538,39.10301,8722,"Routes: Z2V5,Z2VS"
8493,"Z2V4,Z2VS",-77.003729,39.103479,8723,"Routes: Z2V4,Z2VS"
8494,"Z2V5,Z2VS",-76.988947,39.118934,8724,"Routes: Z2V5,Z2VS"
8495,"C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS",-76.993942,39.052126,8725,"Routes: C8V1,C8V2,Z2V2,Z2V4,Z2V5,Z2VS"
8496,"C8V2,Z2V4,Z2V5,Z2VS",-76.993532,39.051957,8726,"Routes: C8V2,Z2V4,Z2V5,Z2VS"
8497,"C8V1,C8V2,J5",-77.108856,39.044965999999995,8727,"Routes: C8V1,C8V2,J5"
8498,"C8V2,J5",-77.10868,39.044778,8728,"Routes: C8V2,J5"
8499,"C8V1,C8V2,J5",-77.104413,39.04592,8729,"Routes: C8V1,C8V2,J5"
8500,"C8V1,C8V2,J5",-77.106301,39.045072,8730,"Routes: C8V1,C8V2,J5"
8501,"C8V2,J5",-77.104434,39.045652000000004,8731,"Routes: C8V2,J5"
8502,"C8V2,J5",-77.106421,39.044872,8732,"Routes: C8V2,J5"
8503,"C8V2,J5",-77.110618,39.044745,8733,"Routes: C8V2,J5"
8504,E4,-76.997642,38.959313,8734,Routes: E4
8505,E4,-76.99493199999999,38.957938,8735,Routes: E4
8506,E4,-76.998882,38.960731,8736,Routes: E4
8507,"W19,W19V2",-77.00716700000001,38.670171999999994,8737,"Routes: W19,W19V2"
8508,K6,-76.980886,39.006826000000004,8738,Routes: K6
8509,K6,-76.980621,39.006952000000005,8739,Routes: K6
8510,K6,-76.982262,39.007246,8740,Routes: K6
8511,K6,-76.984243,39.007839000000004,8741,Routes: K6
8512,K6,-76.982567,39.007021,8742,Routes: K6
8513,K6,-76.984557,39.007831,8743,Routes: K6
8514,K6,-76.986626,39.007921,8744,Routes: K6
8515,K6,-76.986479,39.007803,8745,Routes: K6
8516,"B21,B22,B22V1,B24,B29,B29V1,B31,C28,C28V1",-76.737009,38.948253,8746,"Routes: B21,B22,B22V1,B24,B29,B29V1,B31,C28,C28V1"
8517,"B21,B22,B22V1,B24,B25,B29,B29V1,B31,C28,C28V1",-76.736715,38.948096,8747,"Routes: B21,B22,B22V1,B24,B25,B29,B29V1,B31,C28,C28V1"
8518,"C28,C28V1,C29V4",-76.741997,38.93955,8748,"Routes: C28,C28V1,C29V4"
8519,"C28,C29V4",-76.742067,38.939296999999996,8749,"Routes: C28,C29V4"
8520,"B31,C28,C28V1,C29V4",-76.740585,38.944078000000005,8750,"Routes: B31,C28,C28V1,C29V4"
8521,"B25,B31,C28,C28V1,C29V4",-76.73878,38.945689,8751,"Routes: B25,B31,C28,C28V1,C29V4"
8522,"B31,C28,C29V4",-76.739788,38.945153000000005,8752,"Routes: B31,C28,C29V4"
8523,"C28,C28V1,C29V4",-76.74203100000001,38.942519,8753,"Routes: C28,C28V1,C29V4"
8524,"C28,C29V4",-76.7421,38.942840000000004,8754,"Routes: C28,C29V4"
8525,"C28,C29V4",-76.74109,38.943953,8755,"Routes: C28,C29V4"
8526,"C28,C29V4",-76.740094,38.93657,8756,"Routes: C28,C29V4"
8527,R4,-76.958926,38.97132,8757,Routes: R4
8528,R4,-76.959151,38.971844,8758,Routes: R4
8529,"Z2V5,Z2VS",-77.030947,39.140939,8759,"Routes: Z2V5,Z2VS"
8530,"Z2V4,Z2VS",-77.031,39.140778999999995,8760,"Routes: Z2V4,Z2VS"
8531,"Z2V4,Z2VS",-77.029933,39.144946000000004,8761,"Routes: Z2V4,Z2VS"
8532,"Z2V5,Z2VS",-77.029899,39.145129,8762,"Routes: Z2V5,Z2VS"
8533,Z2VS,-77.009367,39.110719,8763,Routes: Z2VS
8534,"Z2V4,Z2VS",-77.032758,39.138756,8764,"Routes: Z2V4,Z2VS"
8535,"Z2V5,Z2VS",-77.033069,39.138518,8765,"Routes: Z2V5,Z2VS"
8536,"Z2V4,Z2VS",-77.030085,39.141851,8766,"Routes: Z2V4,Z2VS"
8537,"Z2V5,Z2VS",-77.029356,39.148493,8767,"Routes: Z2V5,Z2VS"
8538,"Z2V4,Z2VS",-77.02933399999999,39.148385,8768,"Routes: Z2V4,Z2VS"
8539,"C28,C28V1,C29V4",-76.73966300000001,38.928055,8769,"Routes: C28,C28V1,C29V4"
8540,"C28,C28V1,C29V4",-76.740995,38.930151,8770,"Routes: C28,C28V1,C29V4"
8541,"C28,C29V4",-76.742775,38.932512,8771,"Routes: C28,C29V4"
8542,"C28,C28V1,C29V4",-76.74275899999999,38.932744,8772,"Routes: C28,C28V1,C29V4"
8543,"C28,C29V4",-76.743031,38.934562,8773,"Routes: C28,C29V4"
8544,"C28,C28V1,C29V4",-76.74302800000001,38.934159,8774,"Routes: C28,C28V1,C29V4"
8545,"C28,C29V4",-76.740091,38.928309999999996,8775,"Routes: C28,C29V4"
8546,"C28,C29V4",-76.741225,38.935774,8776,"Routes: C28,C29V4"
8547,"C28,C28V1,C29V4",-76.741537,38.935516,8777,"Routes: C28,C28V1,C29V4"
8548,"C28,C28V1,C29V4",-76.73997299999999,38.936322,8778,"Routes: C28,C28V1,C29V4"
8549,"C28,C29V4",-76.741301,38.930544,8779,"Routes: C28,C29V4"
8550,"1A,1AV1,1Z",-77.262452,38.866957,8780,"Routes: 1A,1AV1,1Z"
8551,"1A,1AV1,1Z",-77.26226700000001,38.867048,8781,"Routes: 1A,1AV1,1Z"
8552,"1A,1AV1,1Z,2B,2BC,2BV1",-77.264136,38.874007,8782,"Routes: 1A,1AV1,1Z,2B,2BC,2BV1"
8553,"1A,1AV1,1Z,2B,2BC,2BV1",-77.263356,38.873166,8783,"Routes: 1A,1AV1,1Z,2B,2BC,2BV1"
8554,"1A,1AV1,1Z",-77.263221,38.870849,8784,"Routes: 1A,1AV1,1Z"
8555,,-77.26288000000001,38.871245,8785,
8556,,-77.067973,38.907701,8786,
8557,74,-77.01233,38.872923,8787,Routes: 74
8558,"18P,18S",-77.316822,38.796487,8788,"Routes: 18P,18S"
8559,86,-76.94937900000001,38.960136999999996,8789,Routes: 86
8560,C13,-76.903499,38.799949,8790,Routes: C13
8561,C13,-76.903263,38.799928,8791,Routes: C13
8562,C13,-76.90754799999999,38.804293,8792,Routes: C13
8563,C13,-76.906773,38.803703999999996,8793,Routes: C13
8564,C13,-76.904966,38.801778000000006,8794,Routes: C13
8565,"C13,D13C,D14C",-76.904964,38.80154,8795,"Routes: C13,D13C,D14C"
8566,,-76.938159,38.833782,8796,
8567,"C12,C14",-76.936965,38.832277000000005,8797,"Routes: C12,C14"
8568,"C12,C14",-76.93749100000001,38.832483,8798,"Routes: C12,C14"
8569,C13,-76.897899,38.786045,8799,Routes: C13
8570,C13,-76.897774,38.785579999999996,8800,Routes: C13
8571,"C12,C14",-76.938152,38.835109,8801,"Routes: C12,C14"
8572,"C12,C14",-76.938366,38.835169,8802,"Routes: C12,C14"
8573,,-76.938354,38.833721000000004,8803,
8574,C13,-76.900692,38.79593,8804,Routes: C13
8575,C13,-76.900547,38.79594,8805,Routes: C13
8576,C13,-76.898596,38.783187,8806,Routes: C13
8577,C13,-76.898434,38.783105,8807,Routes: C13
8578,"C12,C14",-76.92921199999999,38.829158,8808,"Routes: C12,C14"
8579,"C12,C14",-76.932283,38.830599,8809,"Routes: C12,C14"
8580,"C12,C14",-76.932327,38.830765,8810,"Routes: C12,C14"
8581,"C12,C14",-76.929957,38.829605,8811,"Routes: C12,C14"
8582,"C12,C14",-76.934084,38.831194,8812,"Routes: C12,C14"
8583,"C12,C14",-76.934387,38.831140999999995,8813,"Routes: C12,C14"
8584,,-76.749839,38.988977,8814,
8585,,-76.75044,38.98885,8815,
8586,,-76.756197,38.984991,8816,
8587,,-76.756407,38.984764,8817,
8588,,-76.742812,38.994147999999996,8818,
8589,,-76.742595,38.994157,8819,
8590,,-76.744553,38.992083,8820,
8591,,-76.744051,38.992407,8821,
8592,K6,-76.98914,39.044732,8822,Routes: K6
8593,"Z6,Z9,Z9C",-76.948709,39.088378000000006,8823,"Routes: Z6,Z9,Z9C"
8594,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.951649,39.083779,8824,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8595,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.951768,39.083387,8825,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8596,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.968761,39.05984,8826,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8597,"Z6,Z9,Z9V1,Z9V2",-76.948844,39.088468,8827,"Routes: Z6,Z9,Z9V1,Z9V2"
8598,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.965435,39.06389,8828,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8599,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.96658000000001,39.062152000000005,8829,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8600,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.966663,39.062364,8830,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8601,"Z6,Z9,Z9V1,Z9V2",-76.94046,39.1018,8831,"Routes: Z6,Z9,Z9V1,Z9V2"
8602,"Z6,Z9,Z9C",-76.940198,39.101898,8832,"Routes: Z6,Z9,Z9C"
8603,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.95742,39.076785,8833,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8604,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.957385,39.076446999999995,8834,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8605,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.961112,39.07036,8835,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8606,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.960761,39.070699,8836,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8607,"Z6,Z9,Z9V1,Z9V2",-76.942098,39.100217,8837,"Routes: Z6,Z9,Z9V1,Z9V2"
8608,"Z6,Z9,Z9C",-76.94247,39.099817,8838,"Routes: Z6,Z9,Z9C"
8609,"Z6,Z9,Z9C",-76.944355,39.09813,8839,"Routes: Z6,Z9,Z9C"
8610,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.958432,39.074715999999995,8840,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8611,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.958712,39.074639000000005,8841,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8612,"Z6,Z9,Z9C",-76.947119,39.091561,8842,"Routes: Z6,Z9,Z9C"
8613,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.971186,39.056792,8843,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8614,"Z6,Z9,Z9V1,Z9V2",-76.938263,39.105577000000004,8844,"Routes: Z6,Z9,Z9V1,Z9V2"
8615,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.953461,39.082084,8845,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8616,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.953461,39.081894,8846,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8617,"Z6,Z9,Z9V1,Z9V2",-76.947212,39.091803999999996,8847,"Routes: Z6,Z9,Z9V1,Z9V2"
8618,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.962549,39.068016,8848,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8619,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.962384,39.068038,8849,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8620,K6,-76.987829,39.045604,8850,Routes: K6
8621,"Z6,Z9,Z9V1,Z9V2",-76.94622700000001,39.095535,8851,"Routes: Z6,Z9,Z9V1,Z9V2"
8622,"Z6,Z9,Z9C",-76.946047,39.095504,8852,"Routes: Z6,Z9,Z9C"
8623,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.96500400000001,39.0648,8853,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8624,"Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C",-76.964752,39.064909,8854,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V9,Z9,Z9C"
8625,"Z6,Z9,Z9C",-76.937842,39.106188,8855,"Routes: Z6,Z9,Z9C"
8626,"Z6,Z9,Z9C",-76.937351,39.107071999999995,8856,"Routes: Z6,Z9,Z9C"
8627,"Z6,Z9,Z9V1,Z9V2",-76.93732800000001,39.10738,8857,"Routes: Z6,Z9,Z9V1,Z9V2"
8628,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.97010300000001,39.058056,8858,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8629,"Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2",-76.969391,39.059076,8859,"Routes: Z8,Z8V1,Z8V2,Z8V3,Z8V5,Z8V9,Z9,Z9V1,Z9V2"
8630,"Z6,Z9,Z9V1,Z9V2",-76.946919,39.093412,8860,"Routes: Z6,Z9,Z9V1,Z9V2"
8631,"Z6,Z9,Z9C",-76.946751,39.093543,8861,"Routes: Z6,Z9,Z9C"
8632,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1",-77.03658100000001,38.925653000000004,8862,"Routes: S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1"
8633,S4,-77.036445,38.980959000000006,8863,Routes: S4
8634,"S2,S2CV1,S2CV3,S4,S4V1,S9",-77.036434,38.901837,8864,"Routes: S2,S2CV1,S2CV3,S4,S4V1,S9"
8635,"S4,S4V1",-77.03624,38.983027,8865,"Routes: S4,S4V1"
8636,S4,-77.036449,38.983349,8866,Routes: S4
8637,"S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1",-77.036661,38.902801000000004,8867,"Routes: S1,S1V1,S2,S2C3,S2C4,S2CV1,S2V1,S2V2,S2V3,S2V5,S4,S4CV1"
8638,B27,-76.780178,39.008318,8868,Routes: B27
8639,G8,-77.024101,38.907037,8869,Routes: G8
8640,B27,-76.780362,39.008224,8870,Routes: B27
8641,B27,-76.786385,39.005815999999996,8871,Routes: B27
8642,B27,-76.78607099999999,39.00589,8872,Routes: B27
8643,"D8,D8C",-76.99363000000001,38.915960999999996,8873,"Routes: D8,D8C"
8644,"D8,D8C",-76.993628,38.916834,8874,"Routes: D8,D8C"
8645,"70,79",-77.02382800000001,38.892773,8875,"Routes: 70,79"
8646,,-77.02409300000001,38.904472999999996,8876,
8647,,-77.024079,38.901487,8877,
8648,G8,-77.024079,38.909774,8878,Routes: G8
8649,"A12,A12V2,A12V4,F1,F13,F13V1,F2,F2C,F2V1,F8,W4",-76.919913,38.930962,8879,"Routes: A12,A12V2,A12V4,F1,F13,F13V1,F2,F2C,F2V1,F8,W4"
8650,,-77.04265699999999,38.922967,8880,
8651,H2,-77.04402900000001,38.92944,8881,Routes: H2
8652,H2,-77.045699,38.931338000000004,8882,Routes: H2
8653,"F14,F14V1,V14,V15",-76.91290699999999,38.900857,8883,"Routes: F14,F14V1,V14,V15"
8654,"F14,V14,V14C,V15,V15C",-76.91308000000001,38.900822999999995,8884,"Routes: F14,V14,V14C,V15,V15C"
8655,"F14,V14,V14C,V15,V15C",-76.912155,38.89963,8885,"Routes: F14,V14,V14C,V15,V15C"
8656,"F14,F14V1,V14,V15",-76.911806,38.89962,8886,"Routes: F14,F14V1,V14,V15"
8657,"A12,A12V2,A12V4",-76.900407,38.890684,8887,"Routes: A12,A12V2,A12V4"
8658,"A12,A12V3,A12V4",-76.90056,38.890555,8888,"Routes: A12,A12V3,A12V4"
8659,"A12,A12V2,A12V4",-76.901825,38.891985999999996,8889,"Routes: A12,A12V2,A12V4"
8660,"A12,A12V3,A12V4",-76.901983,38.891932000000004,8890,"Routes: A12,A12V3,A12V4"
8661,"V14,V15",-76.926427,38.911214,8891,"Routes: V14,V15"
8662,"V14,V14C,V15,V15C",-76.926307,38.911007,8892,"Routes: V14,V14C,V15,V15C"
8663,"A12,A12V2,A12V4",-76.90235899999999,38.892916,8893,"Routes: A12,A12V2,A12V4"
8664,"A12,A12V3,A12V4",-76.90275799999999,38.893112,8894,"Routes: A12,A12V3,A12V4"
8665,"F14,F14V1,V14,V15",-76.909906,38.898296,8895,"Routes: F14,F14V1,V14,V15"
8666,"V14,V14C,V15",-76.887928,38.861145,8896,"Routes: V14,V14C,V15"
8667,V12,-76.892678,38.868039,8897,Routes: V12
8668,"P12,P12V1,P12V2,V14,V15",-76.895726,38.886014,8898,"Routes: P12,P12V1,P12V2,V14,V15"
8669,"A12,A12V2,A12V3,A12V4",-76.895759,38.886186,8899,"Routes: A12,A12V2,A12V3,A12V4"
8670,"C8V1,C8V2,R1",-76.974245,39.008962,8900,"Routes: C8V1,C8V2,R1"
8671,"Z6,Z9,Z9V1,Z9V2",-76.94426800000001,39.098548,8901,"Routes: Z6,Z9,Z9V1,Z9V2"
8672,2T,-77.237835,38.916925,8902,Routes: 2T
8673,2T,-77.237789,38.916538,8903,Routes: 2T
8674,2T,-77.238495,38.918195000000004,8904,Routes: 2T
8675,2T,-77.238744,38.917803,8905,Routes: 2T
8676,23A,-77.154427,38.922034000000004,8906,Routes: 23A
8677,"32,32V1,A32,W2,W2V1,W2V3,W2V4,W3,W3V1",-76.971568,38.844509,7001,"Routes: 32,32V1,A32,W2,W2V1,W2V3,W2V4,W3,W3V1"
8678,23A,-77.154845,38.922151,8907,Routes: 23A
8679,23A,-77.155948,38.922769,8908,Routes: 23A
8680,"34,36,W2,W2V1,W2V3,W2V4,W3,W3V1",-76.96329399999999,38.850966,7002,"Routes: 34,36,W2,W2V1,W2V3,W2V4,W3,W3V1"
8681,23A,-77.156062,38.922959000000006,8909,Routes: 23A
8682,"F14,F14V1,J13,M6,M6C,W4,W4C",-76.94358299999999,38.866338,7003,"Routes: F14,F14V1,J13,M6,M6C,W4,W4C"
8683,23A,-77.16843399999999,38.929157000000004,8910,Routes: 23A
8684,"F14,S35,W4",-76.942617,38.866883,7004,"Routes: F14,S35,W4"
8685,23A,-77.16816999999999,38.929148,8911,Routes: 23A
8686,23A,-77.130981,38.905396,8912,Routes: 23A
8687,"F14,F14V1,J13,M6,M6C,W4,W4C",-76.94215200000001,38.867438,7005,"Routes: F14,F14V1,J13,M6,M6C,W4,W4C"
8688,"A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1",-76.999206,38.822782000000004,7006,"Routes: A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1"
8689,23A,-77.142331,38.911899,8913,Routes: 23A
8690,"A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1,P12",-76.988671,38.830968,7007,"Routes: A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1,P12"
8691,23A,-77.144051,38.913237,8914,Routes: 23A
8692,"A46,A6,A7,D12,D13,D13C,D14,D14C,P12,P12V1",-76.989243,38.830736,7008,"Routes: A46,A6,A7,D12,D13,D13C,D14,D14C,P12,P12V1"
8693,23A,-77.16589499999999,38.926465,8915,Routes: 23A
8694,,-76.997905,38.824040999999994,7009,
8695,23A,-77.165738,38.926386,8916,Routes: 23A
8696,,-76.99589399999999,38.825531,7010,
8697,,-77.17988299999999,38.934563,8917,
8698,P12,-76.991254,38.828952,7011,Routes: P12
8699,,-77.180448,38.934994,8918,
8700,"A46,A46V1,A6,A7,D12,D12V2,D13,D14,D14V1",-76.997312,38.824241,7012,"Routes: A46,A46V1,A6,A7,D12,D12V2,D13,D14,D14V1"
8701,23A,-77.161252,38.924184000000004,8919,Routes: 23A
8702,"F14,S35,W4",-76.941581,38.867703000000006,7013,"Routes: F14,S35,W4"
8703,23A,-77.162234,38.923846999999995,8920,Routes: 23A
8704,F14,-76.957199,38.855527,7014,Routes: F14
8705,23A,-77.150025,38.918873,8921,Routes: 23A
8706,"F14,F14V1",-76.957195,38.855740000000004,7015,"Routes: F14,F14V1"
8707,23A,-77.176587,38.933583,8922,Routes: 23A
8708,"F14,F14V1",-76.95179,38.859927,7016,"Routes: F14,F14V1"
8709,23A,-77.15159200000001,38.920317,8923,Routes: 23A
8710,F14,-76.951802,38.85972,7017,Routes: F14
8711,23A,-77.151034,38.920177,8924,Routes: 23A
8712,"A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1",-76.99635699999999,38.824975,7018,"Routes: A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1"
8713,23A,-77.149062,38.916823,8925,Routes: 23A
8714,"A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1",-76.993831,38.826951,7019,"Routes: A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1"
8715,23A,-77.164506,38.924409000000004,8926,Routes: 23A
8716,,-76.994014,38.827036,7020,
8717,23A,-77.175551,38.933209999999995,8927,Routes: 23A
8718,"F14,F14V1,W4",-76.934303,38.873364,7021,"Routes: F14,F14V1,W4"
8719,23A,-77.15052299999999,38.919374,8928,Routes: 23A
8720,"F14,S35,W4",-76.935118,38.872729,7022,"Routes: F14,S35,W4"
8721,23A,-77.148395,38.915492,8929,Routes: 23A
8722,,-76.935369,38.872728,7023,
8723,23A,-77.172083,38.930844,8930,Routes: 23A
8724,A7,-77.001062,38.821591,7024,Routes: A7
8725,23A,-77.174054,38.931999999999995,8931,Routes: 23A
8726,,-76.949761,38.861509999999996,7025,
8727,23A,-77.172919,38.93096,8932,Routes: 23A
8728,F14,-76.94805799999999,38.862642,7026,Routes: F14
8729,,-77.18226700000001,38.935528999999995,8933,
8730,"F14,F14V1,J13,M6,M6C,V5",-76.947992,38.862887,7027,"Routes: F14,F14V1,J13,M6,M6C,V5"
8731,"D6,D6V1",-77.076533,38.912712,8934,"Routes: D6,D6V1"
8732,"F14,S35,W4",-76.936364,38.871762,7028,"Routes: F14,S35,W4"
8733,"D6,D6V1",-77.082376,38.912773,8935,"Routes: D6,D6V1"
8734,,-76.936617,38.871759999999995,7029,
8735,"81,83,86,86V2,F1,F2,F2V1,T18",-76.958159,38.937612,8936,"Routes: 81,83,86,86V2,F1,F2,F2V1,T18"
8736,32,-76.975714,38.841089000000004,7030,Routes: 32
8737,"81,83,86,F1,F2,F2C,T18",-76.957578,38.938182,8937,"Routes: 81,83,86,F1,F2,F2C,T18"
8738,"A2,A2V1,A42,A42V1,D12,D12V2,D13,D14,D14V1,P12",-76.98691099999999,38.832353999999995,7031,"Routes: A2,A2V1,A42,A42V1,D12,D12V2,D13,D14,D14V1,P12"
8739,"81,83",-76.955299,38.939415000000004,8938,"Routes: 81,83"
8740,"A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1,P12",-76.987741,38.831697,7032,"Routes: A46,A46V1,A6,A6V1,A7,D12,D12V2,D13,D14,D14V1,P12"
